DriveID,Driver,Vehicle,GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),Mass Air Flow Rate(cfm),Accel Pedal Pos #1(%)
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:14 CST 2013,48:13.9,-86.66520313,34.64728825,18.75,3,152.6000061,89.4,0.96160036,7.51437378,5.50375509,-0.02647847,26.68206406,127.700531,34.11764526
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:15 CST 2013,48:14.9,-86.66500233,34.6472889,18.75,3,152.6999969,89.6,-0.33171022,7.89039183,5.48579216,-0.00080347,26.44947052,128.8235169,34.50980377
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:16 CST 2013,48:15.9,-86.66479316,34.64729159,19,3,152.3999939,89.7,0.84783691,9.13699913,6.4006896,0.15947372,30.95581436,96.73796844,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:17 CST 2013,48:17.0,-86.66458779,34.64728983,19,3,152.3000031,89.6,-1.21906495,5.94084597,6.9683094,-0.03932744,35.5201416,97.37968445,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:18 CST 2013,48:17.9,-86.66437648,34.6472904,19,3,152.6000061,89.9,-0.75443113,9.30105877,5.85223007,0.0807616,36.95068741,93.60962677,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:19 CST 2013,48:19.0,-86.66417392,34.64728839,18.75,3,152.8000031,90.2,1.05380857,9.07592678,6.02586937,0.13470298,36.30585098,93.8502655,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:20 CST 2013,48:20.0,-86.66396335,34.64728616,18.75,4,152.8999939,90.4,-0.74125856,8.07959843,6.11927509,0.05375022,36.3680191,93.68984222,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:21 CST 2013,48:20.9,-86.66376045,34.64728604,18.75,3,153.1999969,90.2,0.09939331,8.26521206,6.23064327,0.07415432,36.12061691,94.3315506,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:22 CST 2013,48:21.9,-86.66355128,34.64728509,18.75,3,153.3000031,90.2,0.2694397,6.49409533,5.93964863,-0.0834623,36.71378326,92.80747986,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:23 CST 2013,48:22.9,-86.66335081,34.64728422,18.75,4,153.6000061,90.3,-0.35087037,8.13348675,5.8977356,0.04375631,36.71378326,92.80747986,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:24 CST 2013,48:24.0,-86.66314212,34.64728225,18.75,4,153.6000061,90.2,0.05867798,7.81255388,5.7324791,0.00679201,43.92745209,77.56684113,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:25 CST 2013,48:24.9,-86.66293683,34.64728818,18.75,4,154.5,90.2,0.23950195,7.74549294,5.31814098,-0.02294248,42.18257141,80.77539825,26.66666603
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:26 CST 2013,48:25.9,-86.66272594,34.64728574,18.75,4,154.3999939,90.4,-1.30768061,8.61129284,6.49888563,0.1267857,41.44180298,82.21925354,27.05882263
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:27 CST 2013,48:27.0,-86.66252323,34.64728478,18.75,3,153.8999939,90.4,0,8.59213257,6.25698853,0.10248142,41.32086563,82.45989227,26.66666603
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:28 CST 2013,48:27.9,-86.66231451,34.6472845,19,4,153.8999939,90.2,-1.23702765,9.90939331,6.5659461,0.23729593,61.38417053,55.50802231,27.05882263
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:29 CST 2013,48:28.9,-86.66210771,34.64728392,19,3,153.8999939,90.4,-0.6873706,8.5166893,6.42224503,0.10858804,56.14772415,61.60427475,26.66666603
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:30 CST 2013,48:30.0,-86.66189715,34.64728257,19,3,153.6999969,90.3,-0.51373172,7.22337914,6.07376957,-0.01753926,56.36790848,61.36363602,26.66666603
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:31 CST 2013,48:30.9,-86.66168882,34.64728215,19,3,153.5,90.3,-0.56043458,7.17907095,6.16837263,-0.0144695,61.07854462,56.63101578,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:32 CST 2013,48:31.9,-86.66147328,34.64727915,19.25,3,153.1999969,90.3,-0.671803,8.5298624,6.05580711,0.08755177,57.28410339,61.28342056,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:33 CST 2013,48:33.0,-86.66126954,34.6472777,19.25,4,153.3999939,89.9,0.4047583,9.67827415,7.10243034,0.24341887,74.55716705,47.08555984,25.09803963
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:34 CST 2013,48:33.9,-86.661055,34.64727269,19.25,3,153.5,90.4,0.31853759,8.01373577,6.06897926,0.04423255,62.70064926,55.98930359,25.09803963
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:35 CST 2013,48:34.9,-86.66085026,34.64727237,19.25,3,153.6999969,90.4,-1.8717078,7.9011693,6.54439068,0.08208305,58.74504089,59.75935745,25.49019623
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:36 CST 2013,48:35.9,-86.66063798,34.64726818,19.25,3,154.3000031,90.1,-0.83466429,8.15025139,6.40308475,0.07896012,59.15151215,58.47593307,25.49019623
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:37 CST 2013,48:36.9,-86.66043037,34.64727003,19.25,4,154.1000061,89.8,0.66821045,8.56698513,6.47972536,0.11607188,71.15750885,48.60962296,24.31372643
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:38 CST 2013,48:38.0,-86.66022014,34.64727157,19,3,153.8999939,90,-0.49097902,8.98970604,5.52531004,0.09579676,58.35108566,59.27807236,25.49019623
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:39 CST 2013,48:38.9,-86.66001468,34.64727383,19,3,154,90,0.02993774,7.98499489,6.03904152,0.039545,60.05773163,57.59358215,25.49019623
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:40 CST 2013,48:39.9,-86.65980243,34.64727724,19,3,154.3999939,90,1.46096194,6.60785866,6.44260263,-0.02852988,170.4405212,20.29411697,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:41 CST 2013,48:40.9,-86.65960224,34.64727602,18.75,3,154.8000031,90.2,-1.40707397,7.48443604,6.80065775,0.05978209,255,4.25133657,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:42 CST 2013,48:41.9,-86.65939726,34.64727979,17.75,3,154.8000031,90.3,-1.29810059,8.12869644,7.32875967,0.14248723,255,7.21925116,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:43 CST 2013,48:43.0,-86.65921928,34.64727627,16.75,3,155.1999969,90.1,-0.3305127,8.08558559,7.73232079,0.15993971,255,1.68449187,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:44 CST 2013,48:44.0,-86.65905003,34.64727683,15.25,3,154.5,90.4,-0.28261229,7.30480957,6.99704933,0.05052179,255,1.60427809,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:45 CST 2013,48:45.0,-86.65889553,34.64727887,14.75,4,154.1999969,90.4,-0.45625123,6.92759418,7.02698708,0.02594918,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:46 CST 2013,48:46.0,-86.65875863,34.64727087,13.25,4,153.8999939,92.1,0.08981323,7.58143425,7.73351812,0.12299722,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:47 CST 2013,48:46.9,-86.6586419,34.64727206,11.25,3,153.5,90.4,0.78317142,7.24852657,7.14434338,0.05953521,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:48 CST 2013,48:47.9,-86.65853826,34.64727448,9.75,3,153.8000031,90.6,0,7.98020506,7.01022196,0.08109983,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:49 CST 2013,48:49.0,-86.65844857,34.64727407,8.75,3,153.6999969,90.4,-0.84184939,8.53944206,7.10841799,0.154854,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:50 CST 2013,48:49.9,-86.65836675,34.64727652,7.75,3,153.8000031,90.4,0.00958008,9.42919159,6.76114035,0.20174259,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:51 CST 2013,48:50.9,-86.65829453,34.64727447,7,3,154,90.3,-0.31255004,7.78501081,6.76353502,0.07072634,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:52 CST 2013,48:52.0,-86.65822892,34.64727568,6,3,154,90.3,0.02754273,8.04966068,6.79467058,0.09280306,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:53 CST 2013,48:52.9,-86.65817304,34.64727664,5.5,3,154.1000061,90.1,-0.21674927,8.33586502,6.60785866,0.10354918,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:54 CST 2013,48:54.0,-86.6581192,34.64727526,4.75,3,154.8000031,89.9,-0.44307861,8.15504169,6.17196512,0.06251699,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:55 CST 2013,48:55.0,-86.65807705,34.6472729,4.5,3,155.1000061,89.9,0.0742456,8.31431007,6.31566668,0.08335346,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:56 CST 2013,48:55.9,-86.6580308,34.64727239,4,3,155.1000061,90.2,0.05987549,7.91074944,6.43661499,0.05862314,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:57 CST 2013,48:57.0,-86.65799782,34.64727053,3.75,3,154.8999939,89.9,-0.1844165,7.8532691,6.53960085,0.0609228,255,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:58 CST 2013,48:57.9,-86.65795843,34.6472701,3.25,3,155.1999969,90.3,-0.00359253,7.94188499,6.12885475,0.04160649,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:59 CST 2013,48:58.9,-86.65793252,34.64726991,2.75,3,155.6000061,90.1,0.17483643,8.46998692,5.91330338,0.07215267,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:00 CST 2013,48:59.9,-86.65791033,34.64726889,2.25,3,155.6000061,90.1,-0.183219,8.91306496,4.97325802,0.05960244,250.290329,1.44385028,38.03921509
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:01 CST 2013,49:01.0,-86.65788458,34.6472662,2.75,3,155.1999969,90.9,-0.14130615,9.40763664,4.80081654,0.09573168,14.7766161,31.44385147,41.5686264
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:02 CST 2013,49:01.9,-86.6578401,34.64726499,3.75,3,154.8999939,90.4,0.33769774,8.91905308,5.09061384,0.06641179,5.77024031,116.3101578,42.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:03 CST 2013,49:03.0,-86.6577839,34.64726514,5,3,154.5,90.3,-0.3820056,8.55261517,5.14689684,0.03726488,8.25690174,118.7967911,42.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:04 CST 2013,49:03.9,-86.6577085,34.64726831,6.25,3,154.3999939,90.1,-0.46942383,8.73224163,5.54926014,0.07475561,8.23122978,131.7112274,43.13725662
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:05 CST 2013,49:05.0,-86.65763414,34.6472718,7.25,3,154.1000061,90.1,-0.11496094,9.09388924,5.72768927,0.11461169,9.23126411,139.8128357,43.52941132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:06 CST 2013,49:06.0,-86.65754346,34.64727225,8.25,3,154.1000061,90.3,-0.07664063,8.91905308,4.82716179,0.05282646,10.25935841,150.9625702,43.52941132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:07 CST 2013,49:07.0,-86.65744161,34.64727228,9.25,3,154,90.4,-0.38919067,9.50942516,5.2582655,0.12739557,10.25935841,150.9625702,43.13725662
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:08 CST 2013,49:07.9,-86.65732854,34.64727126,10,3,153.6999969,90.2,0.98674804,7.88679934,5.82947731,0.02377874,10.68221951,154.6524048,42.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:09 CST 2013,49:08.9,-86.65720661,34.64727479,11,3,154.1999969,90.4,-0.85741699,8.96815109,5.85582256,0.11430389,11.98116684,168.0481262,42.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:10 CST 2013,49:09.9,-86.6570769,34.64727374,11.75,3,154,90.5,-0.30656251,9.13460445,5.22712994,0.09228295,12.81714439,169.1711273,42.35293961
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:11 CST 2013,49:11.0,-86.65694074,34.64727245,12.5,3,154.1000061,90.3,-0.61192751,8.96934795,5.52770519,0.09480363,14.14875317,156.8983917,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:12 CST 2013,49:11.9,-86.65679442,34.6472718,13.25,3,154,90.4,-0.35566041,9.21124554,5.42950916,0.10954791,16.48467255,147.1925201,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:13 CST 2013,49:12.9,-86.65664227,34.64727761,13.75,3,154.1000061,90.3,-0.76041871,8.68434048,5.33131361,0.06064695,16.74416161,147.9946594,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:14 CST 2013,49:13.9,-86.65648542,34.64728016,14.25,3,154.1999969,90.2,0.83107179,9.060359,5.78995991,0.11833256,17.16725349,153.368988,41.17647171
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:15 CST 2013,49:15.0,-86.65633154,34.64728188,14.75,3,154,90.3,0.88136721,9.004076,5.76960182,0.11280841,17.38566017,154.4117584,41.17647171
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:16 CST 2013,49:15.9,-86.65616524,34.64728191,15.25,3,153.6999969,90.3,0.4406836,8.90468216,6.14083004,0.12254459,17.34163666,157.7807465,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:17 CST 2013,49:16.9,-86.65599508,34.64728675,15.5,3,154.3999939,90.2,0.35566041,8.82444954,6.32165384,0.12613267,17.74346161,160.0267487,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:18 CST 2013,49:17.9,-86.65581616,34.64728379,16,3,154.6999969,90.1,-0.53049684,7.39342546,5.10378647,0.0713098,18.26053429,161.1497345,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:19 CST 2013,49:18.9,-86.65563653,34.64728338,16.5,3,154.6999969,90,-0.09939331,8.63045311,6.03185654,0.09237987,18.07359314,168.529419,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:20 CST 2013,49:19.9,-86.65544585,34.64727978,17.25,3,154.6999969,90.2,0.21674927,9.10466671,5.75762701,0.11732918,18.17234039,170.4545441,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:21 CST 2013,49:21.0,-86.65525608,34.64727926,17.75,3,154.6000061,90.1,-0.86699706,8.79810429,5.36963367,0.07339948,18.74280357,170.7754059,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:22 CST 2013,49:21.9,-86.65505387,34.64728067,18.25,3,154.3000031,90,-1.46335697,9.37650108,6.33362913,0.18204051,19.40363884,172.9411774,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:23 CST 2013,49:22.9,-86.65485092,34.64728275,19,3,154,89.9,0.02035767,7.29642677,6.20789051,0.07442924,19.53004456,174.4652405,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:24 CST 2013,49:23.9,-86.65463356,34.64728258,19.75,4,154.1000061,89.9,0.07903565,8.5777626,6.79467058,0.13450629,42.700634,83.42245483,29.80392075
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:25 CST 2013,49:24.9,-86.65441667,34.64728225,20,4,154.1000061,90.1,0.72688842,7.87602186,5.90971088,0.02546662,46.06438065,79.57218933,27.05882263
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:26 CST 2013,49:25.9,-86.65419278,34.64728277,20.25,4,153.8999939,89.6,0.40595582,9.1693325,5.79594707,0.12554008,46.5809021,78.68984222,27.84313774
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:27 CST 2013,49:26.9,-86.65397154,34.64727964,20.5,4,153.8999939,89.7,-0.25985962,9.16334438,6.35518456,0.1560536,48.5738678,76.52406311,29.41176414
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:28 CST 2013,49:27.9,-86.65374411,34.64728214,20.75,4,153.8000031,89.7,0.78915894,7.14793587,6.06897926,-0.02177387,53.45059586,70.50801849,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:29 CST 2013,49:28.9,-86.6535214,34.64728018,20.75,4,153.3000031,89.9,-0.0862207,7.0401597,6.2438159,-0.02172917,53.94153214,69.86631012,27.84313774
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:30 CST 2013,49:29.9,-86.65329189,34.64728372,20.75,3,153.3999939,89.8,0.22393432,8.59093475,6.93118668,0.14444715,66.54826355,56.63101578,25.49019623
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:31 CST 2013,49:31.0,-86.65307281,34.64728616,20.25,4,153.3000031,89.1,-0.20357665,9.08430862,7.05333233,0.1915639,67.02292633,56.22994614,25.88235283
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:32 CST 2013,49:31.9,-86.65282771,34.64729022,20.75,3,154,89.9,0.58558226,8.23287964,6.4006896,0.0837006,63.49063873,59.35828781,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:33 CST 2013,49:32.9,-86.65260452,34.64729463,20.75,3,153.8999939,89.9,-0.03353027,7.97062492,6.04742432,0.03889447,63.9225502,58.95721817,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:34 CST 2013,49:33.9,-86.65237624,34.64729291,20.5,4,153.8999939,90,0.6490503,8.16581917,6.57432842,0.08969384,63.57655334,59.27807236,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:35 CST 2013,49:35.0,-86.65215474,34.64729382,20.5,3,153.6999969,89.7,-0.62510008,9.09029675,7.0485425,0.19329327,64.53964996,57.59358215,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:36 CST 2013,49:35.9,-86.65192687,34.64729158,20.5,4,153.6999969,89.9,-0.20357665,9.38488388,6.92040873,0.20781881,63.56580353,58.47593307,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:37 CST 2013,49:37.0,-86.6517087,34.64729157,20.25,3,153.6999969,90.1,0.29698241,8.23886681,6.43541765,0.08511323,62.11725235,59.83957291,26.66666603
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:38 CST 2013,49:38.0,-86.65148542,34.64729214,20.25,3,153.5,90,0.00958008,8.63164997,6.58271122,0.12555462,59.71580887,62.24599075,27.05882263
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:39 CST 2013,49:39.0,-86.65126571,34.6472934,20.25,4,153.5,89.9,-0.46583131,7.75148058,5.93964863,0.01559508,54.27062225,67.54010773,27.84313774
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:40 CST 2013,49:40.0,-86.65104053,34.64729394,20,3,153.1999969,89.8,1.04422855,8.54902267,5.92887068,0.08485001,63.46648026,57.75400925,27.05882263
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:41 CST 2013,49:40.9,-86.65082981,34.64729453,20,3,153.3000031,89.7,-0.00958008,9.11783981,6.63659906,0.16858107,58.28554153,62.88770294,27.45098114
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:42 CST 2013,49:41.9,-86.65061315,34.64729573,20,3,153,89.8,-0.10777588,7.85805893,6.26297617,0.04337901,54.94178391,65.77539825,27.45098114
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:43 CST 2013,49:42.9,-86.65040068,34.64729542,19.75,3,153.1000061,90.1,0.08143067,9.15256691,6.19352055,0.1455552,66.74409485,54.14438629,25.88235283
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:44 CST 2013,49:43.9,-86.65019017,34.64729324,19.5,3,153.3000031,90.2,-0.35206786,9.10107422,6.49170065,0.15912408,56.21348953,63.36898422,27.45098114
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:45 CST 2013,49:45.0,-86.64998316,34.64729364,19.25,3,153.6000061,90.2,-0.76041871,7.69759274,6.44978762,0.04563528,183.1173706,19.1711235,18.8235302
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:46 CST 2013,49:45.9,-86.64977511,34.64729309,19,3,154.1999969,90.1,-0.58677977,7.11919546,5.8414526,-0.04036129,255,6.49732637,21.56862831
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:47 CST 2013,49:46.9,-86.64957927,34.64729103,18.5,3,154.8000031,90.1,-0.00958008,9.75371742,6.25818586,0.20032376,220.2707977,15,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:48 CST 2013,49:47.9,-86.64938562,34.64728788,18,3,154.6999969,89.9,-1.28253293,8.32868004,6.13723755,0.08167571,255,2.24598932,23.52941132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:49 CST 2013,49:49.0,-86.64919464,34.64729249,17.75,3,155.3000031,89.5,-2.04654408,7.88799667,6.24740839,0.07632463,255,1.60427809,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:50 CST 2013,49:50.0,-86.64900789,34.64729446,17.5,3,155.1000061,88.6,0.78436887,7.20062637,5.79235458,0.08300178,255,1.44385028,23.52941132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:51 CST 2013,49:50.9,-86.64882706,34.64730756,17,3,155.5,86.7,-0.54247195,8.60171223,5.64266586,0.06911427,255,1.44385028,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:52 CST 2013,49:52.0,-86.6486462,34.64731755,16.75,3,155.8000031,86.1,0.13651611,8.21611404,5.97317886,0.05455965,255,1.44385028,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:53 CST 2013,49:52.9,-86.64846867,34.64732451,16.25,3,155.8999939,87.5,-1.0490185,7.45210314,6.07616472,0.0049668,255,1.44385028,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:54 CST 2013,49:54.0,-86.64829347,34.64732649,16,3,156.3000031,89.2,-0.3436853,8.79331398,6.4569726,0.13162035,255,1.44385028,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:55 CST 2013,49:55.0,-86.64812764,34.64732397,15.75,3,156.6999969,89.8,0.37601808,7.69519758,5.93366098,0.01028377,255,1.44385028,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:56 CST 2013,49:56.0,-86.64795807,34.64732231,15.25,3,156.8999939,89.9,-0.25506958,7.85686159,6.35757923,0.04959136,255,1.44385028,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:57 CST 2013,49:56.9,-86.6477978,34.64732248,15,3,157.3999939,89.8,-0.96639037,6.06897926,5.67859125,0.05685137,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:58 CST 2013,49:58.0,-86.64763629,34.64732255,14.5,3,158.1000061,90,0.122146,8.63164997,6.90484142,0.07914123,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:49:59 CST 2013,49:58.9,-86.64748627,34.64732019,14,3,158.6000061,90.2,-0.70413572,6.84616327,6.49529314,0.07542818,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:50:00 CST 2013,49:59.9,-86.64733292,34.64731754,13.75,3,158.8000031,90,-0.38320312,8.86516476,6.8593359,0.1622768,255,1.44385028,15.68627453
